player_name,club,league,season,games_played,minutes_played,goals,xg,assists,xa,shots,key_passes,yellow_cards,red_cards,non_penalty_goals,npxg,xg_per90,xa_per90,npxg_per90
Paul Wanner,FC Heidenheim,bundesliga,2024,29,1796,3,4.244851130992174,2,1.4708796814084053,25,20,2,0,2,3.487074453383684,0.213,0.074,0.175
Benjamin Bouchouari,Saint-Etienne,ligue_1,2024,25,1794,1,0.6214983556419611,0,1.004872465506196,16,16,6,0,1,0.6214983556419611,0.031,0.05,0.031
Dusan Vlahovic,Juventus,serie_a,2024,29,1793,10,15.096059490926564,4,1.744228720664978,77,16,3,0,6,12.050864440388978,0.758,0.088,0.605
Deiver Machado,Lens,ligue_1,2024,27,1793,1,2.1914128474891186,4,2.924070416018367,22,20,5,2,1,2.1914128474891186,0.11,0.147,0.11
Kirian Rodríguez,Las Palmas,la_liga,2024,21,1792,0,1.693218463100493,3,1.669024096801877,21,16,2,0,0,1.693218463100493,0.085,0.084,0.085
Haris Belkebla,Angers,ligue_1,2024,22,1792,0,0.1032319217920303,1,0.2792173726484179,3,4,1,0,0,0.1032319217920303,0.005,0.014,0.005
Hákon Haraldsson,Lille,ligue_1,2024,25,1791,5,4.371255045756698,3,3.78432365693152,35,35,3,0,5,4.371255045756698,0.22,0.19,0.22
Kenny Tete,Fulham,epl,2024,22,1790,0,1.595350006595254,2,0.6750296298414469,25,9,5,0,0,1.595350006595254,0.08,0.034,0.08
Nicolás González,Juventus,serie_a,2024,26,1789,3,4.388662149198353,2,1.3247456587851048,45,19,3,0,3,4.388662149198353,0.221,0.067,0.221
Ivan Ordets,Bochum,bundesliga,2024,21,1786,0,0.5389353558421135,0,0.3113795258104801,10,6,6,0,0,0.5389353558421135,0.027,0.016,0.027
Felix Agu,Werder Bremen,bundesliga,2024,22,1786,3,2.230589810758829,0,2.077587559819221,10,20,1,0,3,2.230589810758829,0.112,0.105,0.112
Djed Spence,Tottenham,epl,2024,25,1784,1,0.417020246386528,2,1.8481179997324944,10,11,2,1,1,0.417020246386528,0.021,0.093,0.021
Yeray Álvarez,Athletic Club,la_liga,2024,21,1784,1,0.6109129982069135,0,0.4750778339803219,9,4,4,0,1,0.6109129982069135,0.031,0.024,0.031
Sergei Pinyaev,Lokomotiv Moscow,rfpl,2024,28,1782,5,4.29486364684999,7,3.9141551963984966,66,40,4,0,5,4.29486364684999,0.217,0.198,0.217
Matteo Darmian,Inter,serie_a,2024,29,1781,3,2.304794460535049,2,1.397296465933323,11,15,3,0,3,2.304794460535049,0.116,0.071,0.116
Cyle Larin,Mallorca,la_liga,2024,32,1781,7,7.244329610839486,2,1.5815904028713703,39,8,4,0,6,6.501052031293511,0.366,0.08,0.329
Rustam Yatimov,FC Rostov,rfpl,2024,20,1777,0,0.0,0,0.0396043807268142,0,1,0,0,0,0.0,0.0,0.002,0.0
Pablo Rosario,Nice,ligue_1,2024,29,1775,3,4.398393981158733,1,0.5776765737682581,17,15,6,1,2,3.638298861682415,0.223,0.029,0.184
Luka Modric,Real Madrid,la_liga,2024,35,1774,2,1.616865310817957,6,7.897417606785893,22,66,7,0,2,1.616865310817957,0.082,0.401,0.082
Edson Álvarez,West Ham,epl,2024,28,1772,0,0.319299204275012,1,0.7971771331503987,12,12,7,1,0,0.319299204275012,0.016,0.04,0.016
Marius Bülter,Hoffenheim,bundesliga,2024,25,1772,7,3.648140865378082,2,3.039690352976322,38,22,4,0,7,3.648140865378082,0.185,0.154,0.185
Naif Aguerd,Real Sociedad,la_liga,2024,21,1772,0,2.1500954031944275,0,0.354998305439949,15,5,4,0,0,2.1500954031944275,0.109,0.018,0.109
Sven Karic,Nizhny Novgorod,rfpl,2024,21,1772,1,1.2303817830979824,0,0.3854823848232627,13,9,2,0,1,1.2303817830979824,0.062,0.02,0.062
Phil Foden,Manchester City,epl,2024,28,1770,7,6.184084575623274,2,5.382284659892321,54,44,2,0,7,6.184084575623274,0.314,0.274,0.314
Cédric Zesiger,"Augsburg,Wolfsburg",bundesliga,2024,22,1769,0,1.1112994104623797,2,1.6025062557309866,12,8,9,1,0,1.1112994104623797,0.057,0.082,0.057
Bryan Gil Salvatierra,Girona,la_liga,2024,25,1769,3,2.3540807403624058,3,2.9273234866559505,32,22,4,0,3,2.3540807403624058,0.12,0.149,0.12
Aissa Mandi,Lille,ligue_1,2024,24,1768,0,0.3315985351800918,0,0.6807948816567659,6,5,3,0,0,0.3315985351800918,0.017,0.035,0.017
Dayotchanculle Upamecano,Bayern Munich,bundesliga,2024,20,1768,2,1.8763803392648697,0,0.6674704235047102,13,7,6,0,2,1.8763803392648697,0.096,0.034,0.096
Bukayo Saka,Arsenal,epl,2024,25,1763,6,8.94342190399766,10,11.583731275051832,67,58,3,0,5,8.182253051549196,0.457,0.591,0.418
Danilo Cataldi,Fiorentina,serie_a,2024,25,1762,3,0.7924351925030351,0,0.5937809273600578,13,14,1,0,3,0.7924351925030351,0.04,0.03,0.04
Lisandro Martínez,Manchester United,epl,2024,20,1762,2,1.686713680624962,1,1.357606129720807,17,9,7,0,2,1.686713680624962,0.086,0.069,0.086
Adama Traoré,Fulham,epl,2024,36,1761,2,5.658592768013477,7,6.4245162177830935,39,43,2,0,2,5.658592768013477,0.289,0.328,0.289
Jorge Carrascal,Dinamo Moscow,rfpl,2024,26,1760,7,5.4509072387591,3,3.030236042104661,42,36,3,1,4,3.188081261701882,0.279,0.155,0.163
Maksim Samorodov,FK Akhmat,rfpl,2024,24,1760,6,7.0964185781776905,4,2.7011138601228595,54,11,2,0,6,6.342143243178725,0.363,0.138,0.324
Jadon Sancho,Chelsea,epl,2024,31,1760,3,2.4174315705895424,4,4.314331844449043,24,39,2,0,3,2.4174315705895424,0.124,0.221,0.124
Ben Seghir,Monaco,ligue_1,2024,33,1759,6,6.456658259965479,3,4.817799216136336,62,32,0,0,4,4.9364679688587785,0.33,0.247,0.253
Dani Fernández,Khimki,rfpl,2024,20,1758,0,0.6960047520697117,2,1.8718853937461968,5,15,4,0,0,0.6960047520697117,0.036,0.096,0.036
Stanko Juric,Real Valladolid,la_liga,2024,26,1757,0,0.3885128498077392,0,0.5273087993264198,8,4,5,1,0,0.3885128498077392,0.02,0.027,0.02
Soslan Kagermazov,Dynamo Makhachkala,rfpl,2024,24,1754,1,0.3501102393493056,2,0.6062306798994541,6,10,5,0,1,0.3501102393493056,0.018,0.031,0.018
Christopher Trimmel,Union Berlin,bundesliga,2024,26,1753,0,0.2142976783215999,3,2.457096786238253,9,35,4,0,0,0.2142976783215999,0.011,0.126,0.011
Harry Maguire,Manchester United,epl,2024,27,1752,1,2.342265553772449,0,0.9308241046965122,16,8,7,0,1,2.342265553772449,0.12,0.048,0.12
Iago Aspas,Celta Vigo,la_liga,2024,30,1751,10,8.271357234567404,5,4.823453789576888,52,38,4,1,5,3.8116914834827194,0.425,0.248,0.196
Anuar Mohamed,Real Valladolid,la_liga,2024,26,1748,2,2.2580461110919714,0,1.1850194483995438,11,8,7,0,2,2.2580461110919714,0.116,0.061,0.116
Thomas Thiesson Kristensen,Udinese,serie_a,2024,24,1747,1,0.9477472146973014,0,0.3604104518890381,4,4,5,0,1,0.9477472146973014,0.049,0.019,0.049
Ousmane Dembélé,Paris Saint Germain,ligue_1,2024,29,1747,21,18.535317128524184,7,8.801493115723133,97,61,1,0,20,17.77522194944322,0.955,0.453,0.916
Boubacar Kamara,Aston Villa,epl,2024,26,1744,1,0.7928520627319813,0,0.901398416608572,10,11,2,0,1,0.7928520627319813,0.041,0.047,0.041
Houssem Eddine Mrezigue,Dynamo Makhachkala,rfpl,2024,22,1741,2,2.0958254793658853,0,1.0618649423122406,28,16,2,1,2,2.0958254793658853,0.108,0.055,0.108
Balthazar Pierret,Lecce,serie_a,2024,30,1741,0,0.1400149362161755,0,0.5047942474484444,6,10,2,0,0,0.1400149362161755,0.007,0.026,0.007
Harvey Barnes,Newcastle United,epl,2024,33,1740,9,7.695071091875434,4,4.351620296947658,63,24,0,0,9,7.695071091875434,0.398,0.225,0.398
Unai López,Rayo Vallecano,la_liga,2024,32,1740,3,1.5628475891426206,1,0.9076807517558336,26,19,9,1,3,1.5628475891426206,0.081,0.047,0.081
Juanlu Sanchez,Sevilla,la_liga,2024,32,1740,4,2.918187398463488,4,2.713099295273423,13,25,4,1,4,2.918187398463488,0.151,0.14,0.151
Mario Martín,Real Valladolid,la_liga,2024,30,1740,0,1.6727460799738765,1,1.3807980883866549,27,12,6,3,0,1.6727460799738765,0.087,0.071,0.087
Alberto Moreno,Como,serie_a,2024,24,1740,0,0.3882313752546906,0,1.6175133232027292,14,19,4,0,0,0.3882313752546906,0.02,0.084,0.02
Matteo Ruggeri,Atalanta,serie_a,2024,30,1739,0,0.4958635475486517,3,2.565743682906032,3,24,2,0,0,0.4958635475486517,0.026,0.133,0.026
Beñat Prados,Athletic Club,la_liga,2024,30,1736,1,0.9114043265581132,0,1.089272540062666,16,10,7,0,1,0.9114043265581132,0.047,0.056,0.047
Deniz Undav,VfB Stuttgart,bundesliga,2024,27,1733,9,11.975074492394924,3,4.6570643819868565,75,26,4,0,9,11.975074492394924,0.622,0.242,0.622
Axel Tuanzebe,Ipswich,epl,2024,22,1731,0,0.3537554126232862,1,0.6262782029807568,4,5,3,1,0,0.3537554126232862,0.018,0.033,0.018
Archie Gray,Tottenham,epl,2024,28,1729,0,0.0294456556439399,0,0.1526386328041553,1,3,1,0,0,0.0294456556439399,0.002,0.008,0.002
Sergei Petrov,FC Krasnodar,rfpl,2024,27,1725,0,0.2769460249692201,1,1.7554408833384514,6,23,4,0,0,0.2769460249692201,0.014,0.092,0.014
Nuno Tavares,Lazio,serie_a,2024,23,1725,0,1.5730981789529324,8,6.447076931595802,28,34,2,1,0,1.5730981789529324,0.082,0.336,0.082
Leopold Querfeld,Union Berlin,bundesliga,2024,27,1725,2,1.1735255559906363,2,1.2863922994583843,16,10,7,0,2,1.1735255559906363,0.061,0.067,0.061
Désiré Doué,Paris Saint Germain,ligue_1,2024,31,1725,6,6.107718924060464,6,9.995779056102036,55,55,1,0,6,6.107718924060464,0.319,0.522,0.319
Nicolò Savona,Juventus,serie_a,2024,28,1724,2,0.6217741407454014,1,1.6131829097867012,6,16,5,0,2,0.6217741407454014,0.032,0.084,0.032
Janik Haberer,Union Berlin,bundesliga,2024,28,1723,0,0.579868745058775,0,0.9658870846033096,15,7,1,0,0,0.579868745058775,0.03,0.05,0.03
Artem Dzyuba,Akron,rfpl,2024,22,1723,9,6.857062177732587,5,4.385410021990538,49,33,1,0,7,5.348511511459947,0.358,0.229,0.279
Curtis Jones,Liverpool,epl,2024,33,1719,3,4.570292007178068,3,1.7505743531510234,34,22,1,1,3,4.570292007178068,0.239,0.092,0.239
Stefan de Vrij,Inter,serie_a,2024,26,1719,3,1.8668567053973677,0,0.0575266703963279,13,1,2,0,3,1.8668567053973677,0.098,0.003,0.098
Fabio Miretti,Genoa,serie_a,2024,25,1718,3,3.491154466755688,3,2.238197275437414,24,22,2,0,3,3.491154466755688,0.183,0.117,0.183
Nader Ghandri,FK Akhmat,rfpl,2024,22,1717,3,2.795555375516414,0,0.3391147553920746,26,5,9,0,2,1.2870047725737097,0.147,0.018,0.067
Alessandro Zanoli,Genoa,serie_a,2024,31,1716,1,0.653908365406096,0,1.1977330967783928,11,19,3,0,1,0.653908365406096,0.034,0.063,0.034
Joël Veltman,Brighton,epl,2024,21,1714,0,0.7976804617792368,0,0.7567648589611053,6,6,5,0,0,0.7976804617792368,0.042,0.04,0.042
Joseph Okumu,Reims,ligue_1,2024,22,1714,1,1.2057130355387926,0,0.1032256837934255,12,4,3,1,1,1.2057130355387926,0.063,0.005,0.063
Rabby Nzingoula,Montpellier,ligue_1,2024,27,1712,1,1.5669959178194404,1,1.0147319920361042,19,8,11,0,1,1.5669959178194404,0.082,0.053,0.082
Philipp Köhn,Monaco,ligue_1,2024,19,1710,0,0.0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0
Conor Coady,Leicester,epl,2024,22,1710,1,0.6421074867248535,0,0.0701530873775482,2,1,3,0,1,0.6421074867248535,0.034,0.004,0.034
Adrián,Real Betis,la_liga,2024,19,1710,0,0.0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0
Finn Dahmen,Augsburg,bundesliga,2024,19,1710,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
Jamie Leweling,VfB Stuttgart,bundesliga,2024,27,1710,2,2.331845246255398,1,4.925153277814388,29,24,4,0,2,2.331845246255398,0.123,0.259,0.123
Miguel De la Fuente,Leganes,la_liga,2024,34,1708,1,5.791498295031488,3,1.134644091129303,35,7,3,0,0,4.304943046532571,0.305,0.06,0.227
Massadio Haidara,Brest,ligue_1,2024,22,1707,0,0.3047369616106152,0,0.3982803719118237,10,8,1,2,0,0.3047369616106152,0.016,0.021,0.016
Kevin De Bruyne,Manchester City,epl,2024,28,1706,4,5.544451447203755,7,8.934372447431087,57,57,2,0,4,5.544451447203755,0.292,0.471,0.292
Niakhate Ndiaye,Brest,ligue_1,2024,22,1703,1,0.6757700787857175,0,0.0131817571818828,11,1,4,1,1,0.6757700787857175,0.036,0.001,0.036
Konrad Laimer,Bayern Munich,bundesliga,2024,29,1700,2,2.626265462487936,2,2.5402991846203804,18,20,8,0,2,2.626265462487936,0.139,0.134,0.139
Marshall Munetsi,Reims,ligue_1,2024,19,1697,4,5.793545410037041,2,1.5820682309567928,32,19,5,0,4,5.793545410037041,0.307,0.084,0.307
Lasse Rosenboom,Holstein Kiel,bundesliga,2024,25,1696,2,2.527016533538699,2,1.2265555588528514,11,14,3,0,2,2.527016533538699,0.134,0.065,0.134
Mousa Al Tamari,"Montpellier,Rennes",ligue_1,2024,26,1696,3,5.287073201499879,1,3.966085731983185,41,22,4,0,3,5.287073201499879,0.281,0.21,0.281
Oumar Diakité,Reims,ligue_1,2024,26,1696,4,6.127487167716026,1,1.737616403028369,27,11,6,0,4,5.367392040789127,0.325,0.092,0.285
Francesco Acerbi,Inter,serie_a,2024,23,1695,0,0.3371179103851318,1,0.695211872458458,5,8,0,0,0,0.3371179103851318,0.018,0.037,0.018
Andrey Langovich,FC Rostov,rfpl,2024,23,1694,1,1.312725815922022,2,1.5149806048721075,23,17,5,0,1,1.312725815922022,0.07,0.08,0.07
Jorge Sáenz,Leganes,la_liga,2024,23,1694,1,1.8186329379677773,0,0.1442689262330532,8,2,3,1,1,1.8186329379677773,0.097,0.008,0.097
Jean-Ricner Bellegarde,Wolverhampton Wanderers,epl,2024,35,1693,2,1.7939026495441794,7,4.052603563293815,22,26,3,0,2,1.7939026495441794,0.095,0.215,0.095
Nikolay Kalinskiy,Nizhny Novgorod,rfpl,2024,22,1693,1,2.093079313635826,2,3.095188332721591,19,33,3,0,0,0.5845286697149277,0.111,0.165,0.031
Iaroslav Gladyshev,Dinamo Moscow,rfpl,2024,28,1692,10,6.732387393712997,5,4.071814056485891,64,18,1,0,10,6.732387393712997,0.358,0.217,0.358
Pepelu,Valencia,la_liga,2024,34,1691,2,1.9522302066907289,1,2.569384957663715,14,31,8,1,0,0.4656749917194247,0.104,0.137,0.025
Bernardo,Bochum,bundesliga,2024,20,1689,0,0.3816599696874618,0,0.296815812587738,6,4,5,0,0,0.3816599696874618,0.02,0.016,0.02
Chimuanya Ugochukwu,Southampton,epl,2024,26,1689,1,0.8239525118842721,1,0.9677973967045546,10,14,7,0,1,0.8239525118842721,0.044,0.052,0.044
Jordan Ayew,"Crystal Palace,Leicester",epl,2024,31,1688,5,4.341383438557386,0,1.9064311189576983,33,17,6,0,4,3.580214601010084,0.231,0.102,0.191
Fernando Costanza,Krylya Sovetov Samara,rfpl,2024,21,1686,1,0.9003850249573588,3,1.308650036342442,21,20,4,2,1,0.9003850249573588,0.048,0.07,0.048
Joshua King,Toulouse,ligue_1,2024,28,1685,6,7.754562114365399,3,1.7325707683339715,50,17,2,0,6,7.754562114365399,0.414,0.093,0.414
Zelimkhan Bakaev,Khimki,rfpl,2024,25,1685,4,2.242999706417322,0,2.1368067506700754,28,30,6,0,4,2.242999706417322,0.12,0.114,0.12
Phillip Tietz,Augsburg,bundesliga,2024,34,1683,7,6.620653829537332,2,1.4810154465958476,51,21,4,0,6,5.862877114675939,0.354,0.079,0.314
Kirill Gotsuk,Nizhny Novgorod,rfpl,2024,25,1682,0,0.5554470624774694,0,0.1488110870122909,9,2,1,0,0,0.5554470624774694,0.03,0.008,0.03
Nuno Mendes,Paris Saint Germain,ligue_1,2024,24,1681,2,1.7505824957042933,3,6.532824855297804,21,30,3,0,2,1.7505824957042933,0.094,0.35,0.094
Georginio Rutter,Brighton,epl,2024,28,1679,5,5.6770595367997885,3,3.1324470546096563,50,19,2,0,5,5.6770595367997885,0.304,0.168,0.304
Tom Rothe,Union Berlin,bundesliga,2024,26,1679,3,2.0692028012126684,3,1.5009428430348637,22,12,5,1,3,2.0692028012126684,0.111,0.08,0.111
Oumar Solet,Udinese,serie_a,2024,19,1676,1,0.8947085021063685,2,1.2162842229008677,12,18,1,1,1,0.8947085021063685,0.048,0.065,0.048
Patrik Schick,Bayer Leverkusen,bundesliga,2024,31,1675,21,13.808413846418262,0,0.8931068908423185,68,11,4,0,20,13.050637168809772,0.742,0.048,0.701
Raúl,Real Madrid,la_liga,2024,23,1675,0,0.073895551264286,1,0.758505895268172,3,7,3,0,0,0.073895551264286,0.004,0.041,0.004
Rodrigo Bentancur,Tottenham,epl,2024,26,1674,2,1.3008952122181654,0,0.3507859818637371,22,9,9,0,2,1.3008952122181654,0.07,0.019,0.07
Matheus Nunes,Manchester City,epl,2024,26,1673,1,1.189816527068615,6,3.9489037338644266,9,23,4,0,1,1.189816527068615,0.064,0.212,0.064
Santiago Bueno,Wolverhampton Wanderers,epl,2024,29,1672,0,0.3284060172736645,0,0.0,6,0,2,0,0,0.3284060172736645,0.018,0.0,0.018
Yaroslav Mikhaylov,FC Orenburg,rfpl,2024,24,1671,0,0.4928817069157958,1,0.6162653956562281,13,14,2,0,0,0.4928817069157958,0.027,0.033,0.027
Lee Kang-In,Paris Saint Germain,ligue_1,2024,30,1670,6,4.310670820996165,6,6.810500537976623,41,56,1,0,6,4.310670820996165,0.232,0.367,0.232
Samuel Essende,Augsburg,bundesliga,2024,30,1668,7,5.770508166402578,2,1.7677066437900066,44,11,4,2,7,5.770508166402578,0.311,0.095,0.311
Carlo Boukhalfa,St. Pauli,bundesliga,2024,25,1668,2,2.420892712660134,0,1.8025974249467251,22,11,1,0,2,2.420892712660134,0.131,0.097,0.131
Mohamed Ali-Cho,Nice,ligue_1,2024,27,1667,3,4.292237624526024,4,4.445762487128377,37,30,2,0,3,4.292237624526024,0.232,0.24,0.232
Gabriel Osho,Auxerre,ligue_1,2024,20,1667,1,0.9943069517612456,0,0.1013227924704551,7,1,1,1,1,0.9943069517612456,0.054,0.005,0.054
Hans Hateboer,Rennes,ligue_1,2024,26,1666,0,0.3708617677912116,0,1.6091739013791084,8,14,3,0,0,0.3708617677912116,0.02,0.087,0.02
Jacob Ramsey,Aston Villa,epl,2024,29,1665,1,1.4540390092879534,3,2.891221077181399,19,21,2,1,1,1.4540390092879534,0.079,0.156,0.079
Gustavo Mantuan,Zenit St. Petersburg,rfpl,2024,27,1664,3,2.909235943108797,4,3.88843685388565,33,41,6,0,2,2.1549606174230576,0.157,0.21,0.117
Jean Butez,Como,serie_a,2024,19,1663,0,0.0,0,0.0309079997241497,0,1,0,0,0,0.0,0.0,0.002,0.0
Kobbie Mainoo,Manchester United,epl,2024,25,1660,0,0.7448182795196772,0,2.04548772983253,15,14,5,0,0,0.7448182795196772,0.04,0.111,0.04
Sergio Carreira,Celta Vigo,la_liga,2024,23,1658,0,0.954497255384922,4,2.7105087004601955,13,15,1,0,0,0.954497255384922,0.052,0.147,0.052
Carlos Augusto,Inter,serie_a,2024,29,1658,3,3.478978853672743,2,1.9167723655700684,24,9,1,0,3,3.478978853672743,0.189,0.104,0.189
Alieu Fadera,Como,serie_a,2024,28,1652,1,1.79731765948236,3,3.3553921189159155,28,23,2,1,1,1.79731765948236,0.098,0.183,0.098
Amadou Onana,Aston Villa,epl,2024,26,1650,3,2.5780120696872477,0,0.6834856616333127,17,10,4,0,3,2.5780120696872477,0.141,0.037,0.141
Lorenzo Pellegrini,Roma,serie_a,2024,25,1648,2,5.427780851721764,1,2.6245815753936768,42,27,4,0,1,4.666482016444206,0.296,0.143,0.255
Yann Bisseck,Inter,serie_a,2024,27,1646,3,2.454003557562828,2,1.4668675772845745,21,7,4,0,3,2.454003557562828,0.134,0.08,0.134
Adrià Alti,Leganes,la_liga,2024,22,1645,0,0.2496103877201676,0,0.5857671527191997,7,11,6,0,0,0.2496103877201676,0.014,0.032,0.014
Oihan Sancet,Athletic Club,la_liga,2024,29,1645,15,10.459016836248338,1,1.8577970825135708,50,21,3,0,12,8.229184023104608,0.572,0.102,0.45
Roberto Fernández,Dinamo Moscow,rfpl,2024,20,1645,1,0.8038349915295839,1,0.5234812349081039,15,10,6,0,1,0.8038349915295839,0.044,0.029,0.044
Oladapo Afolayan,St. Pauli,bundesliga,2024,32,1644,3,3.067957188934088,1,3.728218238800764,38,22,3,0,3,3.067957188934088,0.168,0.204,0.168
Igor Kalinin,Fakel,rfpl,2024,23,1644,0,0.2549404725432396,1,1.4414484044536948,7,15,5,0,0,0.2549404725432396,0.014,0.079,0.014
Gianluca Caprari,Monza,serie_a,2024,34,1644,3,3.863158030435443,2,2.0879268255084757,29,29,3,0,1,2.340560359880328,0.211,0.114,0.128
Nicolas Moumi Ngamaleu,Dinamo Moscow,rfpl,2024,26,1640,6,5.817488240078092,5,2.9761922052130103,42,33,3,0,6,5.063212858512998,0.319,0.163,0.278
Marc Casadó,Barcelona,la_liga,2024,23,1640,1,0.9119365168735384,3,1.634875988587737,14,9,2,1,1,0.9119365168735384,0.05,0.09,0.05
Moritz Nicolas,Borussia M.Gladbach,bundesliga,2024,19,1639,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
Esteban Lepaul,Angers,ligue_1,2024,28,1638,9,7.325011699460447,0,1.1495548896491528,41,7,2,0,9,7.325011699460447,0.402,0.063,0.402
Leroy Sané,Bayern Munich,bundesliga,2024,30,1638,11,10.864085894078016,5,6.123259458690882,67,37,2,0,11,10.864085894078016,0.597,0.336,0.597
Conor Gallagher,Atletico Madrid,la_liga,2024,32,1637,3,3.0007524248212576,3,1.3112464919686315,23,12,2,0,3,3.0007524248212576,0.165,0.072,0.165
Timothy Weah,Juventus,serie_a,2024,30,1636,5,3.7299512615427375,2,1.9956131614744663,21,19,4,0,5,3.7299512615427375,0.205,0.11,0.205
Joel Pohjanpalo,Venezia,serie_a,2024,20,1635,6,7.442887621931732,0,1.742062452249229,38,14,1,0,3,4.397692278958857,0.41,0.096,0.242
Zito,Cagliari,serie_a,2024,26,1634,2,1.856324827298522,2,3.802188882604242,23,17,2,0,2,1.856324827298522,0.102,0.209,0.102
Maksim Kuzmin,Akron,rfpl,2024,25,1634,0,0.4733516033738851,3,3.735287230461836,12,37,3,0,0,0.4733516033738851,0.026,0.206,0.026
Francesco Zampano,Venezia,serie_a,2024,24,1633,1,1.283414401113987,2,1.1868484076112509,7,12,5,0,1,1.283414401113987,0.071,0.065,0.071
Timothy Castagne,Fulham,epl,2024,24,1627,0,0.3606655541807413,1,0.8743397928774357,8,10,1,0,0,0.3606655541807413,0.02,0.048,0.02
Quentin Merlin,Marseille,ligue_1,2024,27,1627,1,2.501936599612236,3,3.1564177684485912,26,25,1,0,1,2.501936599612236,0.138,0.175,0.138
Dominic Calvert-Lewin,Everton,epl,2024,26,1625,3,8.584493719041348,1,0.7406498864293098,50,7,2,0,3,8.584493719041348,0.475,0.041,0.475
Adam Smith,Bournemouth,epl,2024,25,1625,0,0.3261268213391304,0,0.4430896267294884,3,8,7,0,0,0.3261268213391304,0.018,0.025,0.018
Ansgar Knauff,Eintracht Frankfurt,bundesliga,2024,30,1623,4,5.238380121067166,5,5.401509422808886,30,26,3,0,4,5.238380121067166,0.29,0.3,0.29
Robert Mejía,Khimki,rfpl,2024,20,1620,0,0.1444408530369401,0,0.1115735042840242,10,3,6,0,0,0.1444408530369401,0.008,0.006,0.008
Arthur Desmas,Le Havre,ligue_1,2024,18,1620,0,0.0,0,0.0407986566424369,0,1,2,0,0,0.0,0.0,0.002,0.0
Vitaly Gudiev,Fakel,rfpl,2024,18,1620,0,0.0,0,0.0688653727993369,0,2,1,0,0,0.0,0.0,0.004,0.0
Arijanet Muric,Ipswich,epl,2024,18,1620,0,0.0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0
Robert Andrich,Bayer Leverkusen,bundesliga,2024,23,1616,2,1.740671368315816,1,0.4994040429592132,21,9,7,0,2,1.740671368315816,0.097,0.028,0.097
Marcel Sabitzer,Borussia Dortmund,bundesliga,2024,26,1615,1,2.2293640561401844,0,1.5033905114978552,21,11,3,0,1,2.2293640561401844,0.124,0.084,0.124
Youssouf Sabaly,Real Betis,la_liga,2024,22,1612,0,0.2332675447687506,1,0.5775195304304361,5,11,1,0,0,0.2332675447687506,0.013,0.032,0.013
Alexander Zhirov,FK Akhmat,rfpl,2024,21,1609,2,1.4702128656208515,0,1.617156803607941,14,11,2,0,2,1.4702128656208515,0.082,0.09,0.082
Jakov Medic,Bochum,bundesliga,2024,23,1608,1,1.0344128273427486,0,0.1414000671356916,13,3,2,0,1,1.0344128273427486,0.058,0.008,0.058
Christoph Baumgartner,RasenBallsport Leipzig,bundesliga,2024,31,1608,2,5.163317382335663,1,1.768806456588209,39,20,5,0,2,5.163317382335663,0.289,0.099,0.289
Darko Brasanac,Leganes,la_liga,2024,30,1606,1,2.05446045473218,2,0.3227075841277838,12,9,4,0,1,2.05446045473218,0.115,0.018,0.115
Strahinja Erakovic,Zenit St. Petersburg,rfpl,2024,22,1605,0,0.5652588419616222,1,0.989175908267498,7,2,2,1,0,0.5652588419616222,0.032,0.055,0.032
Jimmy Marín,FC Orenburg,rfpl,2024,23,1605,4,4.198133470490575,1,2.343185474164784,43,32,3,0,3,3.443858088925481,0.235,0.131,0.193
Moritz Jenz,Mainz 05,bundesliga,2024,19,1605,0,1.7310848580673337,0,0.4221104737371206,10,3,4,0,0,1.7310848580673337,0.097,0.024,0.097
Nick Woltemade,VfB Stuttgart,bundesliga,2024,28,1604,12,12.919283613562584,2,5.339851493015885,49,36,3,1,10,10.64595346339047,0.725,0.3,0.597
James Garner,Everton,epl,2024,21,1603,0,0.6001764945685863,1,1.215124419890344,12,12,5,0,0,0.6001764945685863,0.034,0.068,0.034
Adrián Embarba,Rayo Vallecano,la_liga,2024,35,1603,1,2.273956812918186,1,2.508247874677181,37,21,4,0,1,2.273956812918186,0.128,0.141,0.128
